# Annotated with Bakta
# Software: v1.10.3
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	410278	411324	-	NBGOBH_00405	galT	galactose-1-phosphate uridylyltransferase	EC:2.7.7.12, GO:0006012, GO:0008108, RefSeq:WP_000191503.1, SO:0001217, UniParc:UPI00000DE8B7, UniRef:UniRef100_A0A0V9FU19, UniRef:UniRef50_A1JRX4, UniRef:UniRef90_A0A090V1V8
contig_1	cds	411334	412350	-	NBGOBH_00406	galT	galactose-1-phosphate uridylyltransferase	EC:2.7.7.12, GO:0006012, GO:0008108, KEGG:K00965, RefSeq:WP_001265443.1, SO:0001217, UniParc:UPI00000D087C, UniRef:UniRef100_A0A377CKT4, UniRef:UniRef50_A0A377CKT4, UniRef:UniRef90_A0A377CKT4
contig_1	cds	412612	414084	-	NBGOBH_00407	modF	molybdate ABC transporter ATP-binding protein ModF	COG:COG1119, COG:P, GO:0005524, GO:0006281, GO:0016887, GO:0042626, GO:0043190, RefSeq:WP_000096851.1, SO:0001217, UniParc:UPI0001608922, UniRef:UniRef100_A0A2G9BZ77, UniRef:UniRef50_P31060, UniRef:UniRef90_P31060
contig_1	cds	414152	414940	-	NBGOBH_00408	modE	molybdenum-dependent transcriptional regulator	COG:COG3585, COG:H, GO:0003700, GO:0006355, GO:0015689, GO:0030151, KEGG:K02019, RefSeq:WP_001147445.1, SO:0001217, UniParc:UPI00000DE8B9, UniRef:UniRef100_A0A0D8W0P9, UniRef:UniRef50_P58497, UniRef:UniRef90_A0A0D8W0P9
contig_1	cds	415069	415218	+	NBGOBH_00409	acrZ	multidrug efflux pump accessory protein AcrZ	BlastRules:WP_000891515, GO:0005886, GO:0042910, GO:0046677, GO:1990961, RefSeq:WP_000891515.1, SO:0001217, UniParc:UPI000013A360, UniRef:UniRef100_P0AAX1, UniRef:UniRef50_P0AAX1, UniRef:UniRef90_P0AAX1
contig_1	cds	415385	416158	+	NBGOBH_00410	modA	molybdate ABC transporter substrate-binding protein	COG:COG0725, COG:P, EC:7.3.2.-, GO:0015412, GO:0015689, GO:0016020, GO:0030151, GO:0030288, GO:0030973, GO:0046687, GO:0055052, GO:0070614, GO:1901359, RefSeq:WP_000113014.1, SO:0001217, UniParc:UPI00000E49B9, UniRef:UniRef100_E2QIC9, UniRef:UniRef50_P37329, UniRef:UniRef90_P37329
contig_1	cds	416158	416847	+	NBGOBH_00411	modB	molybdate ABC transporter permease subunit	COG:COG4149, COG:P, EC:7.3.2.-, GO:0015098, GO:0015689, GO:0016020, RefSeq:WP_000604037.1, SO:0001217, UniParc:UPI00005EFCC9, UniRef:UniRef100_E2QID0, UniRef:UniRef50_P0AF02, UniRef:UniRef90_A0A0F1LFI2
contig_1	cds	416850	417908	+	NBGOBH_00412	modC	molybdenum ABC transporter ATP-binding protein ModC	COG:COG4148, COG:P, EC:7.3.2.5, GO:0005524, GO:0005886, GO:0015098, GO:0015412, GO:0015689, GO:0016020, GO:0016887, GO:0032991, RefSeq:WP_000891665.1, SO:0001217, UniParc:UPI00000DE8BC, UniRef:UniRef100_Q8FJR4, UniRef:UniRef50_P09833, UniRef:UniRef90_P09833
contig_1	cds	417909	418727	-	NBGOBH_00413	ybhA	bifunctional pyridoxal phosphate/fructose-1,6-bisphosphate phosphatase	BlastRules:WP_001300666, COG:COG0561, COG:HR, EC:3.1.3.74, GO:0016787, RefSeq:WP_001313671.1, SO:0001217, UniParc:UPI00000DE8BD, UniRef:UniRef100_A0A0G9FRP2, UniRef:UniRef50_A0A0E1NKL1, UniRef:UniRef90_A0A0G9FRP2
contig_1	cds	418882	419877	+	NBGOBH_00414	pgl	6-phosphogluconolactonase	COG:COG2706, COG:G, EC:3.1.1.31, GO:0006006, GO:0006098, GO:0017057, RefSeq:WP_000815434.1, SO:0001217, UniParc:UPI00000DE8BE, UniRef:UniRef100_Q0TJT3, UniRef:UniRef50_A6T6J6, UniRef:UniRef90_Q8X926
contig_1	cds	419918	420871	-	NBGOBH_00415	ybhD	Uncharacterized HTH-type transcriptional regulator YbhD	COG:COG0583, COG:K, GO:0003677, GO:0003700, GO:0005829, GO:0006355, RefSeq:WP_000679972.1, SO:0001217, UniParc:UPI0000F0B996, UniRef:UniRef100_W8SQE2, UniRef:UniRef50_P52696, UniRef:UniRef90_P52696
contig_1	cds	421055	422107	+	NBGOBH_00416	ybhH	4-oxalomesaconate tautomerase	COG:C, COG:COG2828, EC:5.-.-.-, EC:5.3.2.8, GO:0016853, RefSeq:WP_000723652.1, SO:0001217, UniParc:UPI000013A351, UniRef:UniRef100_P0AAV9, UniRef:UniRef50_P0AAV9, UniRef:UniRef90_P0AAV9
contig_1	cds	422183	423616	+	NBGOBH_00417	ybhI	Inner membrane protein YbhI	COG:COG0471, COG:G, GO:0005886, GO:0022857, RefSeq:WP_001036491.1, SO:0001217, UniParc:UPI00000DE8C0, UniRef:UniRef100_E2QID6, UniRef:UniRef50_P75763, UniRef:UniRef90_P75763
contig_1	cds	423799	426060	+	NBGOBH_00418	ybhJ	hydratase	GO:0003994, GO:0005829, GO:0006099, GO:0006979, GO:0046872, GO:0051539, RefSeq:WP_000593907.1, SO:0001217, UniParc:UPI0001608921, UniRef:UniRef100_A0A641EZD0, UniRef:UniRef50_P75764, UniRef:UniRef90_P75764
contig_1	cds	426200	427483	-	NBGOBH_00419	ybhC	putative acyl-CoA thioester hydrolase	COG:COG4677, COG:GI, EC:3.1.2.-, GO:0009279, GO:0030599, GO:0042545, GO:0045330, GO:0052689, RefSeq:WP_001091562.1, SO:0001217, UniParc:UPI00000E49BA, UniRef:UniRef100_A0A023KV23, UniRef:UniRef50_P46130, UniRef:UniRef90_P46130
contig_1	cds	427635	428111	-	NBGOBH_00420	ybhB	kinase inhibitor	COG:COG1881, COG:R, GO:0005737, RefSeq:WP_000767411.1, SO:0001217, UniParc:UPI00000DE8C2, UniRef:UniRef100_E2QID9, UniRef:UniRef50_P12994, UniRef:UniRef90_P12994
contig_1	cds	428220	429350	+	NBGOBH_00421	tnpB	IS200/IS605 family element transposase accessory protein TnpB	RefSeq:WP_000817269.1, SO:0001217, UniParc:UPI00000DE8C3, UniRef:UniRef100_A0A0G9FRZ1, UniRef:UniRef50_A1U7V8, UniRef:UniRef90_A0A0G9FRZ1
contig_1	cds	429461	430750	-	NBGOBH_00422	bioA	adenosylmethionine--8-amino-7-oxononanoate transaminase	COG:COG0161, COG:H, EC:2.6.1.62, GO:0004015, GO:0005737, GO:0009102, GO:0030170, GO:0042803, RefSeq:WP_001350189.1, SO:0001217, UniParc:UPI000160891E, UniRef:UniRef100_A0A2G9AFC8, UniRef:UniRef50_P12995, UniRef:UniRef90_P12995
contig_1	cds	430837	431877	+	NBGOBH_00423	bioF	8-amino-7-oxononanoate synthase	EC:2.3.1.47, EC:2.8.1.6, GO:0004076, GO:0005506, GO:0008710, GO:0009102, GO:0051537, GO:0051539, RefSeq:WP_000951218.1, SO:0001217, UniParc:UPI00000DE8C7, UniRef:UniRef100_B7MGN3, UniRef:UniRef50_B7MGN3, UniRef:UniRef90_B7MGN3
contig_1	cds	431874	433028	+	NBGOBH_00424	bioF	8-amino-7-oxononanoate synthase	COG:COG0156, COG:H, EC:2.3.1.47, GO:0008710, GO:0009102, GO:0030170, RefSeq:WP_000638120.1, SO:0001217, UniParc:UPI00000DE8C8, UniRef:UniRef100_Q8FJQ2, UniRef:UniRef50_Q8X823, UniRef:UniRef90_Q8X823
contig_1	cds	433015	433770	+	NBGOBH_00425	bioC	malonyl-ACP O-methyltransferase BioC	COG:COG2226, COG:H, EC:2.1.1.197, GO:0008168, GO:0008757, GO:0009102, GO:0010340, GO:0032259, GO:0102130, RefSeq:WP_000246763.1, SO:0001217, UniParc:UPI000191E500, UniRef:UniRef100_A0A0G9FT08, UniRef:UniRef50_P12999, UniRef:UniRef90_P12999
contig_1	cds	433763	434440	+	NBGOBH_00426	bioD	dethiobiotin synthase	COG:COG0132, COG:H, EC:6.3.3.3, GO:0000287, GO:0004141, GO:0005524, GO:0005829, GO:0009102, GO:0042803, RefSeq:WP_000030923.1, SO:0001217, UniParc:UPI0000D50754, UniRef:UniRef100_A0A061YLR0, UniRef:UniRef50_P13000, UniRef:UniRef90_P13000
contig_1	cds	435019	437040	+	NBGOBH_00427	uvrB	excinuclease ABC subunit UvrB	COG:COG0556, COG:L, GO:0003677, GO:0004386, GO:0005524, GO:0005737, GO:0006289, GO:0009380, GO:0009381, GO:0009432, GO:0016887, KEGG:K03702, RefSeq:WP_000042538.1, SO:0001217, UniParc:UPI00019F3A96, UniRef:UniRef100_A0A2G9AFC6, UniRef:UniRef50_B0RRD9, UniRef:UniRef90_B7NNK9
contig_1	cds	437078	437986	-	NBGOBH_00428	ybhK	Putative gluconeogenesis factor	GO:0005737, GO:0008360, GO:0043743, RefSeq:WP_001304790.1, SO:0001217, UniParc:UPI0001887203, UniRef:UniRef100_A0A0D8WGB0, UniRef:UniRef50_P75767, UniRef:UniRef90_P75767
contig_1	ncRNA-region	438251	438395	+			Moco (molybdenum cofactor) riboswitch	RFAM:RF01055, SO:0000035
contig_1	cds	438383	439372	+	NBGOBH_00429	moaA	GTP 3',8-cyclase MoaA	COG:COG2896, COG:H, EC:4.1.99.22, GO:0005525, GO:0006777, GO:0019008, GO:0046872, GO:0051539, GO:0061798, GO:1904047, RefSeq:WP_001295301.1, SO:0001217, UniParc:UPI000012F2DA, UniRef:UniRef100_A7ZJJ0, UniRef:UniRef50_Q83S40, UniRef:UniRef90_Q83S40
contig_1	cds	439394	439906	+	NBGOBH_00430	moaB	molybdenum cofactor biosynthesis protein B	COG:COG0521, COG:H, GO:0003824, GO:0005525, GO:0005829, GO:0006777, GO:0034214, GO:0042802, RefSeq:WP_000084632.1, SO:0001217, UniParc:UPI00000DE8CE, UniRef:UniRef100_J7QYX7, UniRef:UniRef50_P0AF00, UniRef:UniRef90_P0AF00
contig_1	cds	439909	440394	+	NBGOBH_00431	moaC	cyclic pyranopterin monophosphate synthase MoaC	COG:COG0315, COG:H, EC:4.6.1.17, GO:0003824, GO:0006777, GO:0061799, RefSeq:WP_000080885.1, SO:0001217, UniParc:UPI0000163986, UniRef:UniRef100_A7ZJJ2, UniRef:UniRef50_Q8Z887, UniRef:UniRef90_Q8Z887
contig_1	cds	440387	440632	+	NBGOBH_00432	moaD	molybdopterin synthase sulfur carrier subunit	EC:2.8.1.12, GO:0000166, GO:0005829, GO:0006777, GO:1990133, GO:1990140, RefSeq:WP_000611261.1, SO:0001217, UniParc:UPI00005EFD75, UniRef:UniRef100_A0A067HKG2, UniRef:UniRef50_P30748, UniRef:UniRef90_P30748
contig_1	cds	440634	441086	+	NBGOBH_00433	moaE	molybdopterin synthase catalytic subunit MoaE	COG:COG0314, COG:H, EC:2.8.1.12, GO:0006777, RefSeq:WP_000852287.1, SO:0001217, UniParc:UPI00000DE8D1, UniRef:UniRef100_C3THZ2, UniRef:UniRef50_P30749, UniRef:UniRef90_C3THZ2
contig_1	cds	441223	441927	+	NBGOBH_00434	ybhL	Inner membrane protein YbhL	COG:COG0670, COG:P, GO:0005886, RefSeq:WP_000373624.1, SO:0001217, UniParc:UPI000013A358, UniRef:UniRef100_P0AAC5, UniRef:UniRef50_P0AAC5, UniRef:UniRef90_P0AAC5
contig_1	cds	442133	442846	+	NBGOBH_00435	ybhM	Uncharacterized protein YbhM	COG:COG0670, COG:P, GO:0005886, RefSeq:WP_001298686.1, SO:0001217, UniParc:UPI0000DACD95, UniRef:UniRef100_A0A178T1Y2, UniRef:UniRef50_P75769, UniRef:UniRef90_P75769
contig_1	cds	442882	443838	-	NBGOBH_00436	ybhN	Inner membrane protein YbhN	COG:COG0392, COG:M, GO:0005886, RefSeq:WP_000045478.1, SO:0001217, UniParc:UPI00000DE8D4, UniRef:UniRef100_A0A135PN59, UniRef:UniRef50_P75770, UniRef:UniRef90_P75770
contig_1	cds	443838	445079	-	NBGOBH_00437	clsB	cardiolipin synthase ClsB	COG:COG1502, COG:I, EC:2.7.8.-, GO:0005886, GO:0008808, GO:0032049, RefSeq:WP_000650340.1, SO:0001217, UniParc:UPI00000DE8D5, UniRef:UniRef100_Q8FJN9, UniRef:UniRef50_P59715, UniRef:UniRef90_P59715
contig_1	cds	445076	445837	-	NBGOBH_00438	ybhP	Uncharacterized protein YbhP	COG:COG3568, COG:R, GO:0003824, RefSeq:WP_001113348.1, SO:0001217, UniParc:UPI000013A35C, UniRef:UniRef100_P0AAW3, UniRef:UniRef50_P0AAW3, UniRef:UniRef90_P0AAW3
contig_1	cds	445970	446380	+	NBGOBH_00439	ybhQ	Inner membrane protein YbhQ	GO:0005886, RefSeq:WP_000871982.1, SO:0001217, UniParc:UPI000013A35D, UniRef:UniRef100_P0AAW7, UniRef:UniRef50_P0AAW7, UniRef:UniRef90_P0AAW7
contig_1	cds	446342	447448	-	NBGOBH_00440	ybhR	putative multidrug ABC transporter permease YbhR	COG:COG0842, COG:V, GO:0043190, GO:0140359, RefSeq:WP_000469033.1, SO:0001217, UniParc:UPI00000DE8D6, UniRef:UniRef100_A0A234RQE6, UniRef:UniRef50_P0AFQ0, UniRef:UniRef90_P0AFQ0
contig_1	cds	447459	448592	-	NBGOBH_00441	ybhS	putative multidrug ABC transporter permease YbhS	COG:COG0842, COG:V, GO:0005886, GO:0006855, GO:0015562, GO:0015904, GO:0035725, GO:0055052, GO:0090452, GO:0140359, GO:1990961, RefSeq:WP_000070131.1, SO:0001217, UniParc:UPI000013A35F, UniRef:UniRef100_P0AFQ4, UniRef:UniRef50_P0AFQ4, UniRef:UniRef90_P0AFQ4
contig_1	cds	448585	450321	-	NBGOBH_00442	lptB	LPS export ABC transporter ATP-binding protein	COG:COG1131, COG:V, EC:7.5.2.5, GO:0005524, GO:0009898, GO:0015221, GO:0015920, GO:0016887, GO:0042626, GO:0043190, RefSeq:WP_001304787.1, SO:0001217, UniParc:UPI00019F3A94, UniRef:UniRef100_A0A2G9AFF2, UniRef:UniRef50_P0A9U1, UniRef:UniRef90_P0A9U1
contig_1	cds	450314	451309	-	NBGOBH_00443	hlyD	secretion protein HlyD	COG:COG1566, COG:V, GO:0042597, RefSeq:WP_001298684.1, SO:0001217, UniParc:UPI00005EFD79, UniRef:UniRef100_Q8FJN6, UniRef:UniRef50_Q8Z879, UniRef:UniRef90_Q83S36
contig_1	cds	451312	451983	-	NBGOBH_00444	cecR	DNA-binding transcriptional regulator CecR	BlastRules:WP_001296991, COG:COG1309, COG:K, GO:0003677, GO:0005737, RefSeq:WP_001445319.1, SO:0001217, UniParc:UPI00026108F8, UniRef:UniRef100_A0A0J2AMZ5, UniRef:UniRef50_P0ACU0, UniRef:UniRef90_P0ACU0
contig_1	cds	452212	453573	+	NBGOBH_00445	rhlE	ATP-dependent RNA helicase RhlE	COG:COG0513, COG:L, EC:3.6.4.13, GO:0000027, GO:0003723, GO:0003724, GO:0005524, GO:0005829, GO:0009408, GO:0016887, GO:0042255, RefSeq:WP_000007116.1, SO:0001217, UniParc:UPI00000DE8DA, UniRef:UniRef100_A0A136T2I1, UniRef:UniRef50_P25888, UniRef:UniRef90_P25888
contig_1	cds	453806	454003	-	NBGOBH_00446	ybiA	N-glycosidase YbiA	SO:0001217, UniParc:UPI000209C68B, UniRef:UniRef100_A0A061KQ65, UniRef:UniRef50_A0A454A2M1, UniRef:UniRef90_A0A454A2M1
contig_1	cds	454110	456260	+	NBGOBH_00447	dinG	ATP-dependent DNA helicase DinG	COG:COG1199, COG:L, EC:3.6.4.12, GO:0003677, GO:0003678, GO:0005524, GO:0006139, GO:0016818, GO:0016887, GO:0046872, GO:0051539, RefSeq:WP_001218658.1, SO:0001217, UniParc:UPI00000DE8DD, UniRef:UniRef100_Q8FJN1, UniRef:UniRef50_P27296, UniRef:UniRef90_P27296
contig_1	cds	456288	457250	+	NBGOBH_00448	ybiB	DNA-binding protein YbiB	COG:COG0547, COG:E, EC:2.4.2.18, GO:0000162, GO:0003677, GO:0003723, GO:0004048, GO:0005829, GO:0042803, KEGG:K00766, RefSeq:WP_000386565.1, SO:0001217, UniParc:UPI00000DE8DE, UniRef:UniRef100_A0A233XVE7, UniRef:UniRef50_P30177, UniRef:UniRef90_P30177
contig_1	cds	457391	458476	+	NBGOBH_00449	hcxB	hydroxycarboxylate dehydrogenase HcXB	BlastRules:WP_000443530, EC:1.1.1.-, GO:0005829, GO:0016491, GO:0047029, GO:0047995, GO:0102742, RefSeq:WP_042091512.1, SO:0001217, UniParc:UPI0005AB81C9, UniRef:UniRef100_UPI0005AB81C9, UniRef:UniRef50_P30178, UniRef:UniRef90_P30178
contig_1	sorf	458542	458601	+	NBGOBH_00450	ybiE	Protein YbiE	SO:0001217, UniRef:UniRef50_P0DSE7, UniRef:UniRef90_P0DSE7
contig_1	ncRNA	458627	458697	-	NBGOBH_00451	naRNA4	Nucleoid-associated noncoding RNA 4 (CssrE)	RFAM:RF02564, SO:0000655
contig_1	cds	458704	458964	-	NBGOBH_00452	ybiJ	DUF1471 domain-containing protein	GO:0042597, RefSeq:WP_000849301.1, SO:0001217, UniParc:UPI000013A36C, UniRef:UniRef100_P0AAX4, UniRef:UniRef50_P0AAX4, UniRef:UniRef90_P0AAX4
contig_1	cds	459229	459495	-	NBGOBH_00453	ybiI	C4-type zinc finger protein YbiI	BlastRules:WP_000146343, COG:COG1734, COG:K, GO:0008270, GO:1900378, RefSeq:WP_000146357.1, SO:0001217, UniParc:UPI00000DE8E1, UniRef:UniRef100_E2QIH0, UniRef:UniRef50_P41039, UniRef:UniRef90_P41039
contig_1	cds	459569	460243	-	NBGOBH_00454		PKHD-type hydroxylase blr3905	SO:0001217, UniRef:UniRef50_Q89ND7
contig_1	cds	460462	462744	-	NBGOBH_00455	fiu	catecholate siderophore receptor Fiu	COG:COG4774, COG:P, GO:0009279, GO:0015343, GO:0015344, GO:0015891, GO:0038023, RefSeq:WP_000430015.1, SO:0001217, UniParc:UPI00000E49BB, UniRef:UniRef100_Q8CW90, UniRef:UniRef50_P75780, UniRef:UniRef90_P75780
contig_1	cds	463009	463269	-	NBGOBH_00456	mcbA	DUF1471 domain-containing protein	GO:0009242, GO:0042597, RefSeq:WP_001327784.1, SO:0001217, UniParc:UPI0001DC4F6D, UniRef:UniRef100_A0A5E9YWQ9, UniRef:UniRef50_P0AAX7, UniRef:UniRef90_P0AAX7
contig_1	cds	463545	464471	+	NBGOBH_00457	rlmF	23S rRNA (adenine(1618)-N(6))-methyltransferase RlmF	COG:COG3129, COG:J, EC:2.1.1.181, GO:0005737, GO:0006364, GO:0008988, GO:0052907, RefSeq:WP_001304786.1, SO:0001217, UniParc:UPI00017BE8B4, UniRef:UniRef100_Q8FJM4, UniRef:UniRef50_A8AIX5, UniRef:UniRef90_Q8X7W6
contig_1	cds	464468	466693	-	NBGOBH_00458	ybiO	mechanosensitive channel protein	COG:COG0668, COG:M, GO:0005886, GO:0008381, GO:0055085, RefSeq:WP_001267270.1, SO:0001217, UniParc:UPI000160891D, UniRef:UniRef100_A0A641ICR2, UniRef:UniRef50_P75783, UniRef:UniRef90_P75783
contig_1	cds	466810	467532	-	NBGOBH_00459	glnQ	glutamine ABC transporter ATP-binding protein GlnQ	COG:COG1126, COG:E, EC:7.4.2.1, GO:0003333, GO:0005524, GO:0015424, RefSeq:WP_000569080.1, SO:0001217, UniParc:UPI00000D0D8B, UniRef:UniRef100_C3THN2, UniRef:UniRef50_P48243, UniRef:UniRef90_C3THN2
contig_1	cds	467529	468188	-	NBGOBH_00460	glnP	glutamine ABC transporter permease GlnP	COG:COG0765, COG:E, EC:7.4.2.1, GO:0006865, GO:0016020, GO:0022857, GO:0043190, GO:0055085, RefSeq:WP_001159065.1, SO:0001217, UniParc:UPI000012B73F, UniRef:UniRef100_P0AEQ8, UniRef:UniRef50_P0AEQ8, UniRef:UniRef90_P0AEQ8
contig_1	cds	468327	469073	-	NBGOBH_00461	glnH	glutamine ABC transporter substrate-binding protein GlnH	EC:7.4.2.1, GO:0015276, GO:0015599, GO:0016020, GO:0030288, GO:0043190, GO:0055052, GO:0070406, GO:1903803, RefSeq:WP_000843866.1, SO:0001217, UniParc:UPI000012B73E, UniRef:UniRef100_P0AEQ5, UniRef:UniRef50_P0AEQ5, UniRef:UniRef90_P0AEQ5
contig_1	cds	469477	469980	-	NBGOBH_00462	dps	DNA starvation/stationary phase protection protein Dps	COG:COG0783, COG:PV, EC:1.16.-.-, GO:0003677, GO:0005737, GO:0006879, GO:0008199, GO:0016722, GO:0030261, RefSeq:WP_000100799.1, SO:0001217, UniParc:UPI0000684355, UniRef:UniRef100_Q8FJM0, UniRef:UniRef50_Q8FJM0, UniRef:UniRef90_Q8FJM0
contig_1	cds	470281	471168	-	NBGOBH_00463	rhtA	threonine/homoserine exporter RhtA	COG:COG5006, COG:E, GO:0005886, GO:0015291, GO:0015565, GO:0015826, GO:0042968, GO:0042970, KEGG:K11939, RefSeq:WP_001295297.1, SO:0001217, UniParc:UPI000013A368, UniRef:UniRef100_P0AA69, UniRef:UniRef50_P0AA69, UniRef:UniRef90_P0AA69
contig_1	sorf	471403	471468	+	NBGOBH_00464	yliM	Protein YliM	RefSeq:WP_120795379.1, SO:0001217, UniParc:UPI000E466551, UniRef:UniRef100_P0DPN6, UniRef:UniRef50_P0DPN6, UniRef:UniRef90_P0DPN6
contig_1	cds	471521	472036	+	NBGOBH_00465		Outer membrane protein X	RefSeq:WP_001295296.1, SO:0001217, UniParc:UPI0000130D20, UniRef:UniRef100_P0A919, UniRef:UniRef90_P0A919
contig_1	cds	472086	473669	-	NBGOBH_00466	opgE	phosphoethanolamine transferase	BlastRules:WP_001054678, COG:COG2194, COG:M, EC:2.7.-.-, GO:0005886, GO:0008484, GO:0009244, GO:0016776, GO:1900727, RefSeq:WP_001054655.1, SO:0001217, UniParc:UPI00000DE8E8, UniRef:UniRef100_A0A061JXE2, UniRef:UniRef50_P75785, UniRef:UniRef90_P75785
contig_1	cds	473941	474069	-	NBGOBH_00467	mntS	manganase accumulation protein MntS	GO:0005737, GO:0030026, GO:0071287, RefSeq:WP_001001761.1, SO:0001217, UniParc:UPI00000DE8E9, UniRef:UniRef100_P0DKB3, UniRef:UniRef50_P0DKB3, UniRef:UniRef90_P0DKB3
contig_1	cds	474255	474722	+	NBGOBH_00468	mntR	manganese-binding transcriptional regulator MntR	COG:COG1321, COG:K, GO:0003677, GO:0003700, GO:0005737, GO:0006355, GO:0030145, GO:0045892, GO:0046914, GO:0046983, GO:2000144, KEGG:K11924, RefSeq:WP_000091016.1, SO:0001217, UniParc:UPI000012F2C4, UniRef:UniRef100_P0A9F2, UniRef:UniRef50_P0A9F2, UniRef:UniRef90_Q8X7U4
contig_1	cds	474719	475837	+	NBGOBH_00469	ybiR	Inner membrane protein YbiR	COG:COG1055, COG:P, GO:0005886, GO:0055085, RefSeq:WP_000056450.1, SO:0001217, UniParc:UPI00000DE8EA, UniRef:UniRef100_A0A234RQD5, UniRef:UniRef50_P75788, UniRef:UniRef90_P75788
contig_1	cds	475895	476815	-	NBGOBH_00470	ldtB	L,D-transpeptidase	COG:COG1376, COG:M, EC:2.-.-.-, GO:0008360, GO:0016757, GO:0018104, GO:0030288, GO:0071555, GO:0071972, RefSeq:WP_001056384.1, SO:0001217, UniParc:UPI000013A373, UniRef:UniRef100_P0AAY0, UniRef:UniRef50_P0AAY0, UniRef:UniRef90_P0AAY0
contig_1	cds	477034	478626	+	NBGOBH_00471	ybiT	ABC-F family ATPase	COG:COG0488, COG:R, GO:0005524, GO:0016887, RefSeq:WP_000961458.1, SO:0001217, UniParc:UPI000013A374, UniRef:UniRef100_P0A9U5, UniRef:UniRef50_P0A9U5, UniRef:UniRef90_P0A9U5
contig_1	cds	478826	479641	-	NBGOBH_00472	ybiV	sugar-phosphatase YbiV	BlastRules:WP_000114272, COG:COG0561, COG:HR, EC:3.1.3.23, GO:0000287, GO:0005829, GO:0016791, GO:0050286, GO:0050308, GO:0103026, RefSeq:WP_000114254.1, SO:0001217, UniParc:UPI00000DE8EB, UniRef:UniRef100_A0A0H2V668, UniRef:UniRef50_P75792, UniRef:UniRef90_P75792
contig_1	cds	479787	482219	-	NBGOBH_00473	ybiW	putative dehydratase YbiW	COG:C, COG:COG1882, EC:4.2.1.-, GO:0005829, GO:0016829, RefSeq:WP_000209353.1, SO:0001217, UniParc:UPI0000D5076B, UniRef:UniRef100_A0A234GUU2, UniRef:UniRef50_P75793, UniRef:UniRef90_P75793
contig_1	cds	482225	483124	-	NBGOBH_00474	ybiY	Putative pyruvate formate-lyase 3-activating enzyme	COG:COG1180, COG:O, EC:1.97.1.4, GO:0005737, GO:0043365, GO:0046872, GO:0051539, RefSeq:WP_001298571.1, SO:0001217, UniParc:UPI00005EFBCA, UniRef:UniRef100_A0A192ELS2, UniRef:UniRef50_P75794, UniRef:UniRef90_P75794
contig_1	cds	483255	483917	+	NBGOBH_00475	fsa	fructose-6-phosphate aldolase	COG:COG0176, COG:G, EC:4.1.2.-, GO:0005737, GO:0006000, GO:0016832, GO:0042182, GO:0042802, GO:0097023, RefSeq:WP_001298570.1, SO:0001217, UniParc:UPI00004980DD, UniRef:UniRef100_Q8FJL3, UniRef:UniRef50_P78055, UniRef:UniRef90_P78055
contig_1	cds	483993	484742	-	NBGOBH_00476	moeB	molybdopterin-synthase adenylyltransferase MoeB	COG:COG0476, COG:H, EC:2.7.7.80, GO:0004792, GO:0005524, GO:0005737, GO:0005829, GO:0006777, GO:0008146, GO:0008641, GO:0016779, GO:0042803, GO:0046872, GO:0061605, GO:1990133, RefSeq:WP_000829253.1, SO:0001217, UniParc:UPI00000DE8EF, UniRef:UniRef100_A0A0D6IB83, UniRef:UniRef50_P12282, UniRef:UniRef90_P12282
contig_1	cds	484742	485977	-	NBGOBH_00477	moeA	molybdopterin molybdotransferase MoeA	BlastRules:WP_014343820, COG:COG0303, COG:H, EC:2.10.1.1, GO:0005737, GO:0005829, GO:0006777, GO:0032324, GO:0042802, GO:0042803, GO:0046872, GO:0061599, RefSeq:WP_000397351.1, SO:0001217, UniParc:UPI00000DE8F0, UniRef:UniRef100_A0A2G9BZF1, UniRef:UniRef50_P12281, UniRef:UniRef90_P12281
contig_1	cds	486181	487146	+	NBGOBH_00478	iaaA	beta-aspartyl-peptidase	COG:COG1446, COG:E, EC:3.4.19.5, GO:0004067, GO:0005737, GO:0008798, GO:0016540, GO:0016787, RefSeq:WP_000513800.1, SO:0001217, UniParc:UPI00000E49BC, UniRef:UniRef100_A0A426PGS0, UniRef:UniRef50_P37595, UniRef:UniRef90_P37595
contig_1	cds	487133	489004	+	NBGOBH_00479	gsiA	glutathione ABC transporter ATP-binding protein GsiA	COG:COG1123, COG:O, EC:7.4.2.-, EC:7.4.2.10, GO:0000166, GO:0005524, GO:0005886, GO:0006810, GO:0015833, GO:0016887, RefSeq:WP_001304780.1, SO:0001217, UniParc:UPI0000F23CFB, UniRef:UniRef100_Q8FJL0, UniRef:UniRef50_P75796, UniRef:UniRef90_Q8X6W1
contig_1	cds	489024	490562	+	NBGOBH_00480	gsiB	glutathione ABC transporter substrate-binding protein GsiB	COG:COG0747, COG:E, EC:7.4.2.-, GO:0030288, GO:0034634, GO:0034775, GO:0043190, GO:0055085, RefSeq:WP_000090180.1, SO:0001217, UniParc:UPI0000F23D03, UniRef:UniRef100_A1A968, UniRef:UniRef50_P75797, UniRef:UniRef90_P75797
