# Annotated with Bakta
# Software: v1.10.3
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_3	cds	69143	70060	-	ILEDPB_01434	nac	nitrogen assimilation transcriptional regulator NAC	COG:COG0583, COG:K, GO:0003677, GO:0003700, GO:0006355, GO:0042128, GO:0045892, GO:0045893, GO:2000142, RefSeq:WP_001011493.1, SO:0001217, UniParc:UPI0000DACEBC, UniRef:UniRef100_A0A0G9FHA6, UniRef:UniRef50_Q47005, UniRef:UniRef90_Q47005
contig_3	tRNA	70387	70462	+	ILEDPB_01435	trnN	tRNA-Asn(gtt)	SO:0000257
contig_3	cds	70916	71632	-	ILEDPB_01436	yeeN	putative transcriptional regulatory protein YeeN	COG:COG0217, COG:KJ, GO:0003677, GO:0005737, GO:0006355, RefSeq:WP_000532923.1, SO:0001217, UniParc:UPI000003EB2F, UniRef:UniRef100_Q0TGH3, UniRef:UniRef50_Q8ZK08, UniRef:UniRef90_Q8ZK08
contig_3	cds	71975	73429	-	ILEDPB_01437	amn	AMP nucleosidase	COG:COG0775, COG:FH, EC:3.2.2.4, GO:0005829, GO:0008714, GO:0009116, GO:0044209, GO:0046033, RefSeq:WP_001060232.1, SO:0001217, UniParc:UPI0000DACEBB, UniRef:UniRef100_A0A0G9FUG4, UniRef:UniRef50_P0AE13, UniRef:UniRef90_P0AE13
contig_3	cds	73531	74847	-	ILEDPB_01438	shiA	shikimate transporter	COG:COG2814, COG:G, GO:0005886, GO:0015293, GO:0015530, GO:0015733, GO:0016020, GO:0022857, GO:0055085, RefSeq:WP_000378562.1, SO:0001217, UniParc:UPI00000DED01, UniRef:UniRef100_Q1RPH9, UniRef:UniRef50_P76350, UniRef:UniRef90_P76350
contig_3	cds	75162	76214	+	ILEDPB_01439	rfaF	ADP-heptose:LPS heptosyltransferase	COG:COG0859, COG:M, RefSeq:WP_000480495.1, SO:0001217, UniParc:UPI0000D50A10, UniRef:UniRef100_A0A0F3UVF9, UniRef:UniRef50_A0A0F6TVP1, UniRef:UniRef90_V0VEB0
contig_3	cds	76342	76818	-	ILEDPB_01440		Invasin	SO:0001217, UniParc:UPI00000DECFE, UniRef:UniRef100_A0A061YH84, UniRef:UniRef50_A0A828U7V2, UniRef:UniRef90_A0A061YH84
contig_3	cds	76831	78300	-	ILEDPB_01441		Bacterial group 1 Ig-like protein	SO:0001217, UniParc:UPI00005EFC90, UniRef:UniRef100_A0A067HHZ5, UniRef:UniRef50_A0A1V2GC91, UniRef:UniRef90_V0W013
contig_3	cds	78433	79182	-	ILEDPB_01442		Inverse autotransporter beta-domain domain-containing protein	RefSeq:WP_000039786.1, SO:0001217, UniParc:UPI0000DACEB9, UniRef:UniRef100_E2QNH9, UniRef:UniRef50_A0A7Z1J2T8, UniRef:UniRef90_A0A7Z1J2T8
contig_3	cds	79831	81852	-	ILEDPB_01443	fyuA	yersiniabactin receptor FyuA	COG:COG4771, COG:P, GO:0009279, GO:0015344, GO:0038023, GO:0044718, RefSeq:WP_000784549.1, SO:0001217, UniParc:UPI00000B1382, UniRef:UniRef100_Q798T6, UniRef:UniRef50_P46359, UniRef:UniRef90_P46359, VFDB:VFC0272, VFDB:VFG044333
contig_3	cds	81983	83560	-	ILEDPB_01444	ybtE	yersiniabactin biosynthesis salycil-AMP ligase YbtE	BlastRules:WP_001088826, BlastRules:WP_011168856, COG:COG1021, COG:Q, EC:2.7.7.-, RefSeq:WP_001088826.1, SO:0001217, UniParc:UPI00000DC9BF, UniRef:UniRef100_A0A0D0N4J0, UniRef:UniRef50_A0A0D0N4J0, UniRef:UniRef90_A0A0D0N4J0
contig_3	cds	83564	84367	-	ILEDPB_01445	ybtT	yersiniabactin biosynthesis thioesterase YbtT	BlastRules:WP_002212799, COG:COG3208, COG:Q, RefSeq:WP_000194283.1, SO:0001217, UniParc:UPI0000E45033, UniRef:UniRef100_A0A061LQM0, UniRef:UniRef50_A0A086VCI3, UniRef:UniRef90_A0A086VCI3
contig_3	cds	84364	85464	-	ILEDPB_01446	ybtU	yersiniabactin biosynthetic protein YbtU	COG:COG4693, COG:P, RefSeq:WP_000982864.1, SO:0001217, UniParc:UPI00000DECF5, UniRef:UniRef100_A0A136T0S3, UniRef:UniRef50_W9BA38, UniRef:UniRef90_W9BA38, VFDB:VFC0272, VFDB:VFG000361
contig_3	cds	85461	94952	-	ILEDPB_01447	irp1	yersiniabactin biosynthetic protein Irp1	COG:COG3321, COG:Q, RefSeq:WP_000369530.1, SO:0001217, UniParc:UPI0000DACEB8, UniRef:UniRef100_A0A192ERG4, UniRef:UniRef50_G7LK38, UniRef:UniRef90_Q9Z373, VFDB:VFC0272, VFDB:VFG000362
contig_3	cds	95040	101147	-	ILEDPB_01448	irp2	yersiniabactin non-ribosomal peptide synthetase HMWP2	BlastRules:WP_011171836, COG:C, COG:COG4106, RefSeq:WP_000623030.1, SO:0001217, UniParc:UPI00005EFC94, UniRef:UniRef100_A0A1Y5BUS6, UniRef:UniRef50_P48633, UniRef:UniRef90_A0A376WYC7
contig_3	cds	101338	102297	-	ILEDPB_01449	ybtA	yersiniabactin transcriptional regulator YbtA	BlastRules:WP_000140406, COG:COG2207, COG:K, RefSeq:WP_000970688.1, SO:0001217, UniParc:UPI00000DECEE, UniRef:UniRef100_Q1RPF1, UniRef:UniRef50_C4N4L3, UniRef:UniRef90_C4N4L3
contig_3	cds	102464	104266	+	ILEDPB_01450	ybtP	yersiniabactin ABC transporter ATP-binding/permease protein YbtP	BlastRules:WP_000098391, COG:COG1132, COG:V, NCBIProtein:CAA21388.1, SO:0001217, UniParc:UPI00000DC665, UniRef:UniRef100_A0A0J2FVQ5, UniRef:UniRef50_A0A014MDV2, UniRef:UniRef90_A0A2D0AQI1
contig_3	cds	104253	106055	+	ILEDPB_01451	ybtQ	yersiniabactin ABC transporter ATP-binding/permease protein YbtQ	BlastRules:WP_002212761, COG:COG1132, COG:V, NCBIProtein:AAC69584.1, RefSeq:WP_001295637.1, SO:0001217, UniParc:UPI00005EFC96, UniRef:UniRef100_A0A0J2EFM4, UniRef:UniRef50_A0A2D0AQJ5, UniRef:UniRef90_A0A2D0AQJ5
contig_3	cds	106048	107328	+	ILEDPB_01452	ybtX	putative signal transducer	KEGG:K05373, RefSeq:WP_001286281.1, SO:0001217, UniParc:UPI00005EFC97, UniRef:UniRef100_A0A061K3C3, UniRef:UniRef50_A0A061K3C3, UniRef:UniRef90_A0A061K3C3, VFDB:VFC0272, VFDB:VFG000367
contig_3	cds	107356	108660	+	ILEDPB_01453	ybtS	salicylate synthase Irp9	COG:COG0147, COG:EH, EC:4.2.99.21, GO:0008909, GO:0009058, GO:0043904, RefSeq:WP_000703047.1, SO:0001217, UniParc:UPI00000DECEB, UniRef:UniRef100_A0A178RJA6, UniRef:UniRef50_Q9X9I8, UniRef:UniRef90_Q9X9I8, VFDB:VFC0272, VFDB:VFG000368
contig_3	cds	108854	109897	-	ILEDPB_01454	fimB	Integrase/recombinase, includes phage integrase	COG:COG0582, COG:LX, SO:0001217, UniParc:UPI00000B21F1, UniRef:UniRef100_C7SIN4, UniRef:UniRef50_Q8VLM4, UniRef:UniRef90_A0A0B1K1V6
contig_3	tRNA	110278	110353	-	ILEDPB_01455	trnN	tRNA-Asn(gtt)	SO:0000257
contig_3	cds	110454	111251	-	ILEDPB_01456	mtfA	DgsA anti-repressor MtfA	COG:COG3228, COG:T, GO:0005737, GO:0008237, RefSeq:WP_001325918.1, SO:0001217, UniParc:UPI00005EFDD2, UniRef:UniRef100_Q0TGJ4, UniRef:UniRef50_A6TB83, UniRef:UniRef90_Q8X8V8
contig_3	tRNA	111345	111434	+	ILEDPB_01457	trnS	tRNA-Ser(cga)	SO:0000269
contig_3	cds	111713	112549	+	ILEDPB_01458		DUF4238 domain-containing protein	RefSeq:WP_000830396.1, SO:0001217, UniParc:UPI0000DACEB5, UniRef:UniRef100_A0A178RJ42, UniRef:UniRef50_A0A8S7BGB9, UniRef:UniRef90_A0A8S7BGB9
contig_3	cds	112766	112984	+	ILEDPB_01459		ECs3513 protein	RefSeq:WP_001298701.1, SO:0001217, UniParc:UPI0000DACEB4, UniRef:UniRef100_A0A136TBZ6, UniRef:UniRef50_A0A086F288, UniRef:UniRef90_Q1RPF9
contig_3	cds	113066	113356	+	ILEDPB_01460		Cytoplasmic protein	RefSeq:WP_000687678.1, SO:0001217, UniParc:UPI0000DACEB3, UniRef:UniRef100_A0A178RJV0, UniRef:UniRef50_A0A702PMS5, UniRef:UniRef90_A0A178RJV0
contig_3	cds	113409	113705	+	ILEDPB_01461		Cytoplasmic protein	RefSeq:WP_001091321.1, SO:0001217, UniParc:UPI00000DECE8, UniRef:UniRef100_A0A136TBT7, UniRef:UniRef50_A0A8E0J199, UniRef:UniRef90_A0A7Z1TE53
contig_3	cds	113778	114020	+	ILEDPB_01462		H-NS histone family protein	RefSeq:WP_000564596.1, SO:0001217, UniParc:UPI00000DECE7, UniRef:UniRef100_A0A178RKD7, UniRef:UniRef50_V0V6P5, UniRef:UniRef90_V0V6P5
contig_3	cds	114129	114479	+	ILEDPB_01463		Inner membrane protein	RefSeq:WP_000505229.1, SO:0001217, UniParc:UPI0000DACEB2, UniRef:UniRef100_A0A178RJT6, UniRef:UniRef50_A0A8E0J0K2, UniRef:UniRef90_A0A8E0J0K2
contig_3	cds	114543	114947	-	ILEDPB_01464	hns	DNA-binding protein H-NS	COG:COG2916, COG:K, RefSeq:WP_001287374.1, SO:0001217, UniParc:UPI00000DECE5, UniRef:UniRef100_A0A136TC53, UniRef:UniRef50_Q9L5H8, UniRef:UniRef90_A0A2I8S845
contig_3	cds	115107	115586	-	ILEDPB_01465		DUF4756 domain-containing protein	RefSeq:WP_001233369.1, SO:0001217, UniParc:UPI00000DECE4, UniRef:UniRef100_A0A136TBQ7, UniRef:UniRef50_B5RBI7, UniRef:UniRef90_V0VN65
contig_3	cds	115760	116491	+	ILEDPB_01466		hypothetical protein	SO:0001217, UniParc:UPI00000DECE3, UniRef:UniRef100_A0A148HHB5, UniRef:UniRef50_A0A1F2LYQ9, UniRef:UniRef90_A0A148HHB5
contig_3	cds	116576	117157	-	ILEDPB_01467	repL	Plasmid replication protein RepL domain-containing protein	RefSeq:WP_000572033.1, SO:0001217, UniParc:UPI00000DECE2, UniRef:UniRef100_A0A0H2V8C2, UniRef:UniRef50_A0A0H2V8C2, UniRef:UniRef90_A0A0H2V8C2
contig_3	cds	118512	119474	+	ILEDPB_01468		Phage protein	RefSeq:WP_000398601.1, SO:0001217, UniParc:UPI00000DECE0, UniRef:UniRef100_A0A148HHD6, UniRef:UniRef50_A0A3V9NUR7, UniRef:UniRef90_A0A8E0MK59
contig_3	cds	119535	120707	+	ILEDPB_01469		Helix-hairpin-helix domain-containing protein	RefSeq:WP_001120270.1, SO:0001217, UniParc:UPI0000DACEB1, UniRef:UniRef100_A0A178RJB2, UniRef:UniRef50_A0A2R8CN67, UniRef:UniRef90_A0A8E0J0J2
contig_3	cds	120799	120984	-	ILEDPB_01470		Lipoprotein	SO:0001217, UniParc:UPI00005EFACE, UniRef:UniRef100_A0A2X1LEQ3, UniRef:UniRef50_Q6D339, UniRef:UniRef90_A0A1X0YSI0
contig_3	cds	120995	121165	-	ILEDPB_01471		Lipoprotein	RefSeq:WP_001351135.1, SO:0001217, UniParc:UPI0000DACEB0, UniRef:UniRef100_A0A192EPW9, UniRef:UniRef50_A0A192EPW9, UniRef:UniRef90_A0A192EPW9
contig_3	cds	121197	121670	-	ILEDPB_01472		DUF4755 domain-containing protein	RefSeq:WP_001298513.1, SO:0001217, UniParc:UPI0000DACEAF, UniRef:UniRef100_A0A178STP1, UniRef:UniRef50_A0A0H2V8B9, UniRef:UniRef90_A0A0H2V8B9
contig_3	cds	122103	122633	+	ILEDPB_01473		Lipoprotein	RefSeq:WP_000722536.1, SO:0001217, UniParc:UPI0000DACEAE, UniRef:UniRef100_A0A178RJU1, UniRef:UniRef50_V0VL86, UniRef:UniRef90_V0VL86
contig_3	cds	122644	122919	+	ILEDPB_01474		Transmembrane protein	RefSeq:WP_000430097.1, SO:0001217, UniParc:UPI0000DACEAD, UniRef:UniRef100_A0A178RJC8, UniRef:UniRef50_A0A0J1PGN2, UniRef:UniRef90_V0VPQ0
contig_3	cds	122979	123815	-	ILEDPB_01475	thsA	Thoeris protein ThsA Macro domain-containing protein	RefSeq:WP_001151469.1, SO:0001217, UniParc:UPI00000DECDA, UniRef:UniRef100_A0A178STJ6, UniRef:UniRef50_D8P9K1, UniRef:UniRef90_A0A6G1XHB0
contig_3	cds	123952	124461	+	ILEDPB_01476	thsB	Thoeris protein ThsB TIR-like domain-containing protein	RefSeq:WP_000122165.1, SO:0001217, UniParc:UPI00000DECD9, UniRef:UniRef100_A0A136TBS2, UniRef:UniRef50_A1R1W9, UniRef:UniRef90_A0A5Q5A705
contig_3	cds	124593	125516	-	ILEDPB_01477	tcpC	NAD(+) hydrolase TcpC	BlastRules:WP_000562556, EC:3.2.2.6, GO:0003953, GO:0005576, GO:0007165, GO:0016020, GO:0019677, GO:0034125, GO:0050135, GO:0061809, RefSeq:WP_000562556.1, SO:0001217, UniParc:UPI00000DECD8, UniRef:UniRef100_A0A0H2V8B5, UniRef:UniRef50_A0A0H2V8B5, UniRef:UniRef90_A0A0H2V8B5
contig_3	cds	125573	127075	-	ILEDPB_01478	mobQ	MobQ family relaxase	RefSeq:WP_000964096.1, SO:0001217, UniParc:UPI00005EFAD0, UniRef:UniRef100_A0A136TC45, UniRef:UniRef50_A0A829G2Z7, UniRef:UniRef90_A0A0H2VAK7
contig_3	cds	127721	128026	+	ILEDPB_01479	traD	Conjugal transfer protein TraD	RefSeq:WP_000368352.1, SO:0001217, UniParc:UPI0000DACEAA, UniRef:UniRef100_A0A327I6A5, UniRef:UniRef50_V0WDF2, UniRef:UniRef90_V0WDF2
contig_3	cds	128425	128982	+	ILEDPB_01480	pilS	Type 4 secretion system PilS N-terminal domain-containing protein	RefSeq:WP_000243503.1, SO:0001217, UniParc:UPI00000E4A1F, UniRef:UniRef100_A0A136TBS7, UniRef:UniRef50_A0A0J1R5V5, UniRef:UniRef90_A0A8E0MHG7
contig_3	cds	129035	130498	+	ILEDPB_01481		Bacterial shufflon protein N-terminal domain-containing protein	RefSeq:WP_000592086.1, SO:0001217, UniParc:UPI00000DECD5, UniRef:UniRef100_A0A148HHC0, UniRef:UniRef50_B7UT06, UniRef:UniRef90_B7UT06
contig_3	cds	130613	132433	-	ILEDPB_01482		hypothetical protein	RefSeq:WP_001106251.1, SO:0001217, UniParc:UPI00000DECD4, UniRef:UniRef100_A0A148HHB4, UniRef:UniRef50_A0A148HHB4, UniRef:UniRef90_A0A148HHB4
contig_3	cds	132547	133767	-	ILEDPB_01483		Integrase	RefSeq:WP_001298509.1, SO:0001217, UniParc:UPI00000DECD3, UniRef:UniRef100_A0A148HHB2, UniRef:UniRef50_N9C1U7, UniRef:UniRef90_A0A8E0J0I1
contig_3	cds	134615	135265	-	ILEDPB_01484	zinT	metal-binding protein ZinT	COG:COG3443, COG:P, GO:0005829, GO:0006882, GO:0008270, GO:0030288, GO:0034224, GO:0046870, GO:0046872, GO:0070301, GO:0071276, RefSeq:WP_001007784.1, SO:0001217, UniParc:UPI00005EFAD2, UniRef:UniRef100_A0A0K4ZKW1, UniRef:UniRef50_P76344, UniRef:UniRef90_P76344
contig_3	cds	135523	136158	-	ILEDPB_01485	msrQ	protein-methionine-sulfoxide reductase heme-binding subunit MsrQ	BlastRules:WP_001241496, GO:0005886, GO:0009055, GO:0010181, GO:0020037, GO:0030091, GO:0046872, RefSeq:WP_001240061.1, SO:0001217, UniParc:UPI000000E324, UniRef:UniRef100_Q83KM2, UniRef:UniRef50_Q8FGI6, UniRef:UniRef90_Q8FGI6
contig_3	cds	136159	137163	-	ILEDPB_01486	msrP	protein-methionine-sulfoxide reductase catalytic subunit MsrP	COG:C, COG:COG2041, EC:1.8.5.-, GO:0016667, GO:0016672, GO:0030091, GO:0042597, GO:0043546, GO:0046872, RefSeq:WP_000740067.1, SO:0001217, UniParc:UPI0001887F38, UniRef:UniRef100_B7NRB1, UniRef:UniRef50_P76342, UniRef:UniRef90_P76342
contig_3	cds	137272	137685	-	ILEDPB_01487	hiuH	hydroxyisourate hydrolase	COG:COG2351, COG:F, EC:3.5.2.17, GO:0006144, GO:0032991, GO:0033971, GO:0042597, GO:0042802, GO:0051289, RefSeq:WP_000920127.1, SO:0001217, UniParc:UPI000000E323, UniRef:UniRef100_E2QNG1, UniRef:UniRef50_P76341, UniRef:UniRef90_P76341
contig_3	cds	137707	138489	+	ILEDPB_01488	hprR	response regulator transcription factor HprR	SO:0001217, UniParc:UPI000000E322, UniRef:UniRef100_A0A377K5F6, UniRef:UniRef50_A0A377K5F6, UniRef:UniRef90_A0A377K5F6
contig_3	cds	138489	139847	+	ILEDPB_01489	hprS	two-component system sensor histidine kinase HprS	BlastRules:WP_000826792, COG:COG2205, COG:T, EC:2.7.13.3, GO:0000155, GO:0000160, GO:0004672, GO:0005524, GO:0005886, GO:0006974, GO:0016772, GO:0046688, GO:1901530, RefSeq:WP_000826708.1, SO:0001217, UniParc:UPI0000DACEA5, UniRef:UniRef100_A0A192EPV4, UniRef:UniRef50_P76339, UniRef:UniRef90_P76339
contig_3	cds	139955	140806	-	ILEDPB_01490	hchA	glyoxalase III HchA	COG:COG0693, COG:V, EC:3.1.2.-, EC:3.5.1.-, EC:3.5.1.124, GO:0005737, GO:0006281, GO:0008270, GO:0016790, GO:0016811, GO:0030091, GO:0036524, RefSeq:WP_000218217.1, SO:0001217, UniParc:UPI0000167DBC, UniRef:UniRef100_B7NRB5, UniRef:UniRef50_Q8XB78, UniRef:UniRef90_Q8XB78
contig_3	cds	141402	142460	-	ILEDPB_01491		Porin	RefSeq:WP_000824392.1, SO:0001217, UniParc:UPI0000DACEA3, UniRef:UniRef100_A0A178QHX0, UniRef:UniRef50_Q56828, UniRef:UniRef90_A0A346GK88
contig_3	sorf	142718	142807	+	ILEDPB_01492		Phage protein	SO:0001217, UniParc:UPI0002A32185, UniRef:UniRef100_A0A0K9T600, UniRef:UniRef50_S1PHN0, UniRef:UniRef90_A0A0K9T600
contig_3	ncRNA	142771	142860	-	ILEDPB_01493	rseX	rseX Hfq binding RNA	RFAM:RF01401, SO:0000655
contig_3	cds	143430	144125	+	ILEDPB_01494	yedJ	phosphohydrolase	COG:COG1418, COG:JR, RefSeq:WP_001298512.1, SO:0001217, UniParc:UPI00005EFAD6, UniRef:UniRef100_A0A198IY40, UniRef:UniRef50_P46144, UniRef:UniRef90_P46144
contig_3	cds	144192	145610	+	ILEDPB_01495	dcm	DNA-cytosine methyltransferase	BlastRules:WP_001157239, COG:COG0270, COG:L, EC:2.1.1.37, GO:0003677, GO:0003886, GO:0009307, GO:0010424, GO:0090116, KEGG:K00558, RefSeq:WP_001157265.1, SO:0001217, UniParc:UPI00005EFAD7, UniRef:UniRef100_E2QNF4, UniRef:UniRef50_P05101, UniRef:UniRef90_P0AEE0
contig_3	cds	145591	146061	+	ILEDPB_01496	vsr	VSPR family DNA mismatch endonuclease	BlastRules:WP_000786005, EC:3.1.-.-, RefSeq:WP_000228686.1, SO:0001217, UniParc:UPI00005EFAD8, UniRef:UniRef100_A0A066T5U8, UniRef:UniRef50_P09184, UniRef:UniRef90_A0A381G8C1
contig_3	cds	146050	146970	-	ILEDPB_01497	yedA	drug/metabolite exporter YedA	COG:COG0697, COG:GER, GO:0005886, GO:0009636, GO:0016020, RefSeq:WP_001212226.1, SO:0001217, UniParc:UPI000013ABF1, UniRef:UniRef100_P0AA72, UniRef:UniRef50_P0AA72, UniRef:UniRef90_P0AA72
contig_3	cds	147143	148060	+	ILEDPB_01498	yedI	Inner membrane protein YedI	COG:COG2354, COG:L, GO:0005886, RefSeq:WP_000922688.1, SO:0001217, UniParc:UPI000000E31C, UniRef:UniRef100_A0A0J2AAM1, UniRef:UniRef50_P46125, UniRef:UniRef90_P46125
contig_3	cds	148139	148321	+	ILEDPB_01499	yodC	DUF2158 domain-containing protein	COG:COG5475, COG:S, RefSeq:WP_000009302.1, SO:0001217, UniParc:UPI000000E31B, UniRef:UniRef100_A0A0G9FH19, UniRef:UniRef50_P64518, UniRef:UniRef90_A0A0G9FH19
contig_3	cds	148492	150186	+	ILEDPB_01500	dgcQ	cellulose biosynthesis regulator diguanylate cyclase DgcQ	COG:COG2199, COG:T, EC:2.7.7.65, GO:0005525, GO:0005886, GO:0030244, GO:0046872, GO:0052621, RefSeq:WP_001518686.1, SO:0001217, UniParc:UPI0000DACEA1, UniRef:UniRef100_A0A1Y5BUL3, UniRef:UniRef50_P76330, UniRef:UniRef90_P76330
contig_3	cds	150183	150998	-	ILEDPB_01501	yedP	mannosyl-3-phosphoglycerate phosphatase-related protein	COG:COG3769, COG:G, EC:3.1.3.70, GO:0000287, GO:0005737, GO:0050531, GO:0051479, RefSeq:WP_000491481.1, SO:0001217, UniParc:UPI00005EFADA, UniRef:UniRef100_Q0TGP0, UniRef:UniRef50_Q8XB99, UniRef:UniRef90_Q8XB99
contig_3	ncRNA	151194	151280	+	ILEDPB_01502	dsrA	DsrA RNA	RFAM:RF00014, SO:0000655
contig_3	cds	151294	151521	-	ILEDPB_01503	yodD	YodD family peroxide/acid resistance protein	BlastRules:WP_000844800, GO:0044011, GO:0070301, GO:0071468, RefSeq:WP_000844800.1, SO:0001217, UniParc:UPI000013BC6E, UniRef:UniRef100_P64520, UniRef:UniRef50_P64520, UniRef:UniRef90_P64520
contig_3	cds	151684	151872	+	ILEDPB_01504	dsrB	protein DsrB	RefSeq:WP_000867217.1, SO:0001217, UniParc:UPI0000129917, UniRef:UniRef100_A7ZN75, UniRef:UniRef50_A7ZN75, UniRef:UniRef90_A7ZN75
contig_3	cds	151916	152539	-	ILEDPB_01505	rcsA	transcriptional regulator RcsA	COG:COG2771, COG:K, GO:0003677, GO:0006355, GO:0050896, KEGG:K07781, RefSeq:WP_000103994.1, SO:0001217, UniParc:UPI000000E317, UniRef:UniRef100_A0A8G2LLI0, UniRef:UniRef50_P0DMD0, UniRef:UniRef90_P0DMD0
contig_3	cds	152829	153614	-	ILEDPB_01506	fliR	flagellar biosynthetic protein FliR	COG:COG1684, COG:N, GO:0005886, GO:0006605, GO:0006935, GO:0009288, GO:0016020, GO:0030254, GO:0030257, GO:0044780, GO:0071973, GO:0120102, RefSeq:WP_000983988.1, SO:0001217, UniParc:UPI00000DECC5, UniRef:UniRef100_E2QNE4, UniRef:UniRef50_P33135, UniRef:UniRef90_P33135
contig_3	cds	153623	153892	-	ILEDPB_01507	fliQ	flagellar biosynthesis protein FliQ	GO:0001539, GO:0005886, GO:0006935, GO:0009288, GO:0030254, GO:0030257, GO:0044780, GO:0071973, GO:0120102, RefSeq:WP_000187358.1, SO:0001217, UniParc:UPI000012A9E9, UniRef:UniRef100_P0AC09, UniRef:UniRef50_P34201, UniRef:UniRef90_P0A1L6
contig_3	cds	153902	154639	-	ILEDPB_01508	fliP	flagellar type III secretion system pore protein FliP	BlastRules:WP_001253410, GO:0001539, GO:0005886, GO:0006935, GO:0009288, GO:0030254, GO:0030257, GO:0044781, GO:0071973, GO:0120102, RefSeq:WP_001253320.1, SO:0001217, UniParc:UPI0001DBCA09, UniRef:UniRef100_UPI0001DBCA09, UniRef:UniRef50_P0AC06, UniRef:UniRef90_P0AC06
contig_3	cds	154639	155004	-	ILEDPB_01509	fliO	flagellar biosynthetic protein FliO	COG:COG3190, COG:N, GO:0005886, GO:0006935, GO:0009288, GO:0030254, GO:0030257, GO:0044781, GO:0071973, GO:0120102, RefSeq:WP_001298519.1, SO:0001217, UniParc:UPI00005EFADB, UniRef:UniRef100_E2QNE1, UniRef:UniRef50_P22586, UniRef:UniRef90_P22586
contig_3	cds	155007	155420	-	ILEDPB_01510	fliN	Flagellar motor switch protein FliN	COG:COG1886, COG:NU, GO:0003774, GO:0005886, GO:0006935, GO:0009288, GO:0009433, GO:0071977, GO:0120107, RefSeq:WP_001282091.1, SO:0001217, UniParc:UPI00005EFADC, UniRef:UniRef100_E2QNE0, UniRef:UniRef50_P15070, UniRef:UniRef90_P15070
contig_3	cds	155417	156421	-	ILEDPB_01511	fliM	flagellar motor switch protein FliM	COG:COG1868, COG:N, GO:0001539, GO:0003774, GO:0005886, GO:0009288, GO:0009425, GO:0050918, GO:0071978, RefSeq:WP_001295641.1, SO:0001217, UniParc:UPI00000D0D33, UniRef:UniRef100_A0A0A0H6E6, UniRef:UniRef50_P06974, UniRef:UniRef90_P06974
contig_3	cds	156426	156890	-	ILEDPB_01512	fliL	flagellar basal body-associated protein FliL	COG:COG1580, COG:N, GO:0005886, GO:0006935, GO:0009425, GO:0071973, RefSeq:WP_000133129.1, SO:0001217, UniParc:UPI00005EFADD, UniRef:UniRef100_A0A454A527, UniRef:UniRef50_P26417, UniRef:UniRef90_P0ABY0
contig_3	cds	156995	158122	-	ILEDPB_01513	fliK	Flagellar hook-length control protein	COG:COG3144, COG:N, GO:0009424, GO:0044780, GO:0071973, RefSeq:WP_000620084.1, SO:0001217, UniParc:UPI00005EFADE, UniRef:UniRef100_A0A178RIZ4, UniRef:UniRef50_P52614, UniRef:UniRef90_P52614
contig_3	cds	158119	158562	-	ILEDPB_01514	fliJ	flagellar export protein FliJ	COG:COG2882, COG:N, GO:0003774, GO:0005886, GO:0006935, GO:0009288, GO:0016020, GO:0030254, GO:0030257, GO:0044781, GO:0071973, GO:0120102, RefSeq:WP_000807584.1, SO:0001217, UniParc:UPI00000D05F9, UniRef:UniRef100_C3T4V2, UniRef:UniRef50_P52613, UniRef:UniRef90_P52613
contig_3	cds	158581	159954	-	ILEDPB_01515	fliI	flagellar protein export ATPase FliI	COG:COG1157, COG:NU, GO:0001539, GO:0009288, GO:0016887, RefSeq:WP_000213277.1, SO:0001217, UniParc:UPI000000E30F, UniRef:UniRef100_A0A061LPU4, UniRef:UniRef50_Q89AZ7, UniRef:UniRef90_A0A085ASN2
contig_3	cds	159954	160640	-	ILEDPB_01516	fliH	flagellar assembly protein FliH	COG:COG1317, COG:NU, GO:0003774, GO:0005829, GO:0006935, GO:0009288, GO:0030254, GO:0030257, GO:0044781, GO:0071973, GO:0120102, KEGG:K02411, RefSeq:WP_001282664.1, SO:0001217, UniParc:UPI00005EFAE0, UniRef:UniRef100_A0A376VIV0, UniRef:UniRef50_P31068, UniRef:UniRef90_P31068
contig_3	cds	160633	161628	-	ILEDPB_01517	fliG	flagellar motor switch protein FliG	COG:COG1536, COG:N, GO:0001539, GO:0003774, GO:0005198, GO:0005886, GO:0006935, GO:0009425, GO:0009433, GO:0071973, RefSeq:WP_000067950.1, SO:0001217, UniParc:UPI000012A9AF, UniRef:UniRef100_P0ABZ3, UniRef:UniRef50_P0A1K0, UniRef:UniRef90_P0A1K0
contig_3	cds	161621	163279	-	ILEDPB_01518	fliF	flagellar basal-body MS-ring/collar protein FliF	COG:COG1766, COG:NU, GO:0001539, GO:0003774, GO:0005198, GO:0005829, GO:0005886, GO:0009431, GO:0030288, GO:0071973, RefSeq:WP_000994418.1, SO:0001217, UniParc:UPI00005EFAE1, UniRef:UniRef100_A0A454A507, UniRef:UniRef50_P15928, UniRef:UniRef90_P25798
contig_3	cds	163494	163808	+	ILEDPB_01519	fliE	flagellar hook-basal body complex protein FliE	COG:COG1677, COG:N, GO:0001539, GO:0003774, GO:0005198, GO:0009425, GO:0071973, RefSeq:WP_001274301.1, SO:0001217, UniParc:UPI000018F8FB, UniRef:UniRef100_B7MCJ3, UniRef:UniRef50_P95713, UniRef:UniRef90_P95713
