# Annotated with Bakta
# Software: v1.10.3
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_2	cds	315511	316401	+	BPGCJJ_01002	rpnB	recombination-promoting nuclease RpnB	BlastRules:WP_000156149, EC:3.1.21.-, GO:0006310, GO:1990238, RefSeq:WP_000156130.1, SO:0001217, UniParc:UPI0000D50AB5, UniRef:UniRef100_A0A0E2L5A1, UniRef:UniRef50_P31667, UniRef:UniRef90_P77768
contig_2	cds	316449	317342	-	BPGCJJ_01003	yfcH	Epimerase family protein YfcH	COG:COG1090, COG:R, RefSeq:WP_001028355.1, SO:0001217, UniParc:UPI0000D50AB4, UniRef:UniRef100_A0A234GQC4, UniRef:UniRef50_P77775, UniRef:UniRef90_P77775
contig_2	cds	317363	317725	-	BPGCJJ_01004	folX	dihydroneopterin triphosphate 2'-epimerase	COG:COG1539, COG:H, EC:5.1.99.7, GO:0004150, GO:0006760, GO:0008719, RefSeq:WP_000068457.1, SO:0001217, UniParc:UPI00001107EF, UniRef:UniRef100_P0AC21, UniRef:UniRef50_Q9HYG7, UniRef:UniRef90_P0AC21
contig_2	cds	317782	318429	-	BPGCJJ_01005	yfcG	GSH-dependent disulfide bond oxidoreductase	COG:COG0625, COG:O, EC:1.8.4.-, GO:0004601, GO:0006979, GO:0015036, GO:0042803, RefSeq:WP_000566501.1, SO:0001217, UniParc:UPI00005EF444, UniRef:UniRef100_A0A0D8W399, UniRef:UniRef50_P77526, UniRef:UniRef90_P77526
contig_2	cds	318565	319209	+	BPGCJJ_01006	yfcF	glutathione transferase	COG:COG0625, COG:O, EC:2.5.1.18, GO:0004364, GO:0004601, GO:0006559, GO:0006749, GO:0016034, GO:0042542, RefSeq:WP_000042440.1, SO:0001217, UniParc:UPI000000E40A, UniRef:UniRef100_A0A023LIH4, UniRef:UniRef50_P77544, UniRef:UniRef90_P77544
contig_2	cds	319265	319816	+	BPGCJJ_01007	yfcE	phosphodiesterase	COG:COG0622, COG:R, EC:3.1.4.-, GO:0005829, GO:0008081, GO:0030145, GO:0032991, GO:0042802, RefSeq:WP_001314009.1, SO:0001217, UniParc:UPI000191E7B6, UniRef:UniRef100_A0A2J7NE14, UniRef:UniRef50_P67097, UniRef:UniRef90_P67097
contig_2	cds	319874	320416	+	BPGCJJ_01008	yfcD	NUDIX hydrolase YfcD	COG:COG1443, COG:I, EC:3.6.-.-, GO:0016817, GO:0046872, RefSeq:WP_000437935.1, SO:0001217, UniParc:UPI000013AE00, UniRef:UniRef100_P65558, UniRef:UniRef50_Q8ZD12, UniRef:UniRef90_P65558
contig_2	cds	320449	321927	-	BPGCJJ_01009	yfcC	putative basic amino acid antiporter YfcC	COG:COG1288, COG:R, GO:0005886, GO:0015297, GO:0016020, SO:0001217, UniParc:UPI00005EF442, UniRef:UniRef100_E2QPF9, UniRef:UniRef50_P39263, UniRef:UniRef90_P39263
contig_2	cds	322159	324303	-	BPGCJJ_01010	pta	phosphate acetyltransferase	COG:COG0857, COG:R, EC:2.3.1.8, GO:0005737, GO:0006085, GO:0008959, GO:0016407, KEGG:K13788, RefSeq:WP_000086709.1, SO:0001217, UniParc:UPI00000DEE0B, UniRef:UniRef100_E2QPF8, UniRef:UniRef50_P0A9M8, UniRef:UniRef90_P0A9M8
contig_2	cds	324378	325580	-	BPGCJJ_01011	ackA	acetate kinase	BlastRules:WP_000095689, COG:C, COG:COG0282, EC:2.7.2.1, EC:2.7.2.15, GO:0000287, GO:0005524, GO:0005737, GO:0006082, GO:0006085, GO:0008776, GO:0016310, RefSeq:WP_000095707.1, SO:0001217, UniParc:UPI00000480B9, UniRef:UniRef100_P0A6A5, UniRef:UniRef50_Q65TV4, UniRef:UniRef90_P0A6A5
contig_2	cds	325918	326373	+	BPGCJJ_01012	yfbV	terminus macrodomain insulation protein YfbV	COG:COG3092, COG:S, GO:0005886, RefSeq:WP_000106620.1, SO:0001217, UniParc:UPI0000D50AB1, UniRef:UniRef100_B7MG59, UniRef:UniRef50_Q8Z521, UniRef:UniRef90_Q8Z521
contig_2	cds	326456	326950	+	BPGCJJ_01013	yfbU	YfbU family protein	COG:COG3013, COG:S, GO:0005829, GO:0006974, GO:0042802, RefSeq:WP_000426124.1, SO:0001217, UniParc:UPI000013ADEB, UniRef:UniRef100_B7MG58, UniRef:UniRef50_Q9KQX6, UniRef:UniRef90_B7MG58
contig_2	cds	326961	327611	+	BPGCJJ_01014	hxpA	hexitol phosphatase HxpA	BlastRules:WP_001203392, COG:COG0637, COG:G, EC:3.1.3.-, EC:3.1.3.22, EC:3.1.3.23, EC:3.1.3.50, GO:0000287, GO:0005975, GO:0008801, GO:0030145, GO:0043136, GO:0050084, GO:0050286, GO:0050308, GO:0050897, KEGG:K19270, RefSeq:WP_001203415.1, SO:0001217, UniParc:UPI00000DEE07, UniRef:UniRef100_E2QPF4, UniRef:UniRef50_P77625, UniRef:UniRef90_P77625
contig_2	cds	327698	329530	+	BPGCJJ_01015	yfbS	Uncharacterized transporter YfbS	COG:COG0471, COG:G, GO:0005886, GO:0006813, GO:0008324, RefSeq:WP_001012899.1, SO:0001217, UniParc:UPI000013ADE9, UniRef:UniRef100_P0AFU3, UniRef:UniRef50_P0AFU3, UniRef:UniRef90_P0AFU3
contig_2	cds	329589	330188	-	BPGCJJ_01016	yfbR	5'-deoxynucleotidase	COG:COG1896, COG:FR, EC:3.1.3.89, GO:0000166, GO:0002953, GO:0005737, GO:0046872, RefSeq:WP_000813854.1, SO:0001217, UniParc:UPI00000DEE05, UniRef:UniRef100_B7MG55, UniRef:UniRef50_Q9KQM0, UniRef:UniRef90_Q8Z524
contig_2	cds	330272	331489	-	BPGCJJ_01017	alaA	alanine transaminase AlaA	BlastRules:WP_000074527, COG:COG0436, COG:E, EC:2.6.1.2, GO:0004021, GO:0005737, GO:0030170, GO:0030632, RefSeq:WP_000074527.1, SO:0001217, UniParc:UPI000013ADE4, UniRef:UniRef100_P0A960, UniRef:UniRef50_P0A960, UniRef:UniRef90_P0A960
contig_2	cds	332414	333352	+	BPGCJJ_01018	lrhA	transcriptional regulator LrhA	COG:COG0583, COG:K, GO:0000987, GO:0003700, GO:0006351, GO:0006355, GO:0043565, GO:0045892, GO:0045893, RefSeq:WP_000622290.1, SO:0001217, UniParc:UPI00005EF43F, UniRef:UniRef100_E2QPF0, UniRef:UniRef50_P36771, UniRef:UniRef90_P36771
contig_2	cds	333555	333719	-	BPGCJJ_01019		(pseudo) hypothetical protein	SO:0001217, UniParc:UPI000245E5AA, UniRef:UniRef100_A0A0D6IYW7, UniRef:UniRef50_A0A0D6IYW7, UniRef:UniRef50_A0A398Q8Z5, UniRef:UniRef90_A0A0D6IYW7, UniRef:UniRef90_A0A2X1NLB9
contig_2	cds	333982	334425	+	BPGCJJ_01020	nuoA	NADH-quinone oxidoreductase subunit NuoA	BlastRules:WP_000062993, COG:C, COG:COG0838, EC:7.1.1.-, EC:7.1.1.2, GO:0005886, GO:0008137, GO:0048038, RefSeq:WP_000062997.1, SO:0001217, UniParc:UPI00001309CF, UniRef:UniRef100_A7ZPA2, UniRef:UniRef50_A6TBX4, UniRef:UniRef90_A8ADV1
contig_2	cds	334441	335103	+	BPGCJJ_01021	nuoB	NADH-quinone oxidoreductase subunit NuoB	BlastRules:WP_000236331, BlastRules:WP_000386733, COG:C, COG:COG0377, EC:7.1.1.-, EC:7.1.1.2, GO:0005506, GO:0005886, GO:0008137, GO:0048038, GO:0051539, RefSeq:WP_000386733.1, SO:0001217, UniParc:UPI00001309D6, UniRef:UniRef100_A7ZPA1, UniRef:UniRef50_Q8EI30, UniRef:UniRef90_Q32DQ2
contig_2	cds	335197	336999	+	BPGCJJ_01022	nuoC	NADH-quinone oxidoreductase subunit C/D	COG:C, COG:COG0852, EC:1.6.5.9, EC:7.1.1.-, GO:0005886, GO:0008137, GO:0022904, GO:0030964, GO:0048038, GO:0050136, GO:0051287, RefSeq:WP_000247881.1, SO:0001217, UniParc:UPI00000DEE03, UniRef:UniRef100_B7MG50, UniRef:UniRef50_B2VIV5, UniRef:UniRef90_Q8XCW9
contig_2	cds	337002	337502	+	BPGCJJ_01023	nuoE	NADH-quinone oxidoreductase subunit NuoE	COG:C, COG:COG1905, EC:1.6.5.9, EC:7.1.1.-, GO:0016491, GO:0046872, GO:0048038, GO:0051537, RefSeq:WP_000545042.1, SO:0001217, UniParc:UPI00001309E7, UniRef:UniRef100_P0AFD2, UniRef:UniRef50_Q9I0J8, UniRef:UniRef90_P0AFD2
contig_2	cds	337499	338836	+	BPGCJJ_01024	nuoF	NADH-quinone oxidoreductase subunit NuoF	COG:C, COG:COG1894, EC:1.6.5.9, EC:7.1.1.-, GO:0005886, GO:0008137, GO:0009060, GO:0010181, GO:0016020, GO:0022904, GO:0030964, GO:0045271, GO:0045272, GO:0045333, GO:0046872, GO:0048038, GO:0051287, GO:0051539, RefSeq:WP_000789507.1, SO:0001217, UniParc:UPI00000DEE02, UniRef:UniRef100_E2QPE5, UniRef:UniRef50_P31979, UniRef:UniRef90_P31979
contig_2	ncRNA-region	338839	338881	+			nuoG RNA	RFAM:RF01748, SO:0005836
contig_2	cds	338889	341615	+	BPGCJJ_01025	nuoG	NADH-quinone oxidoreductase subunit NuoG	COG:C, COG:COG1034, EC:7.1.1.-, GO:0006120, GO:0008137, GO:0016020, GO:0042773, GO:0043546, GO:0046872, GO:0048038, GO:0050136, GO:0051537, GO:0051539, RefSeq:WP_001296257.1, SO:0001217, UniParc:UPI00016A22A7, UniRef:UniRef100_A0A229AUL8, UniRef:UniRef50_P33602, UniRef:UniRef90_Q8XCX2
contig_2	cds	341612	342589	+	BPGCJJ_01026	nuoH	NADH-quinone oxidoreductase subunit NuoH	COG:C, COG:COG1005, EC:1.6.5.9, EC:7.1.1.-, GO:0005886, GO:0016655, GO:0048038, RefSeq:WP_000118512.1, SO:0001217, UniParc:UPI00000DEE00, UniRef:UniRef100_B7MG46, UniRef:UniRef50_Q87ZQ3, UniRef:UniRef90_A1JLH7
contig_2	cds	342604	343146	+	BPGCJJ_01027	nuoI	NADH-quinone oxidoreductase subunit NuoI	COG:C, COG:COG1143, EC:1.6.5.9, EC:7.1.1.-, GO:0005506, GO:0005886, GO:0016020, GO:0016651, GO:0048038, GO:0050136, GO:0051539, RefSeq:WP_000172749.1, SO:0001217, UniParc:UPI0000130A02, UniRef:UniRef100_P0AFD8, UniRef:UniRef50_P0AFD8, UniRef:UniRef90_P0AFD8
contig_2	cds	343158	343712	+	BPGCJJ_01028	nuoJ	NADH-quinone oxidoreductase subunit J	COG:C, COG:COG0839, EC:1.6.5.9, EC:7.1.1.-, GO:0005886, GO:0008137, GO:0016020, GO:0022904, GO:0030964, GO:0045271, GO:0045272, GO:0048038, RefSeq:WP_000393511.1, SO:0001217, UniParc:UPI0000130A08, UniRef:UniRef100_P0AFE2, UniRef:UniRef50_P0AFE2, UniRef:UniRef90_P0AFE2
contig_2	cds	343709	344011	+	BPGCJJ_01029	nuoK	NADH-quinone oxidoreductase subunit NuoK	COG:C, COG:COG0713, EC:1.6.5.9, EC:7.1.1.-, GO:0005886, GO:0016651, GO:0042773, GO:0048038, GO:0050136, KEGG:K00340, RefSeq:WP_000612644.1, SO:0001217, UniParc:UPI0000130A0D, UniRef:UniRef100_A8ADW0, UniRef:UniRef50_Q87ZQ0, UniRef:UniRef90_A8ADW0
contig_2	cds	344008	345849	+	BPGCJJ_01030	nuoL	NADH-quinone oxidoreductase subunit L	EC:7.1.1.-, EC:7.1.1.2, GO:0005886, GO:0008137, GO:0015990, GO:0016020, GO:0022904, GO:0030964, GO:0042773, GO:0045271, GO:0045272, GO:0048038, RefSeq:WP_001056618.1, SO:0001217, UniParc:UPI00000D0408, UniRef:UniRef100_C3T2G2, UniRef:UniRef50_P33607, UniRef:UniRef90_P33607
contig_2	cds	346013	347542	+	BPGCJJ_01031	nuoM	NADH-quinone oxidoreductase subunit M	COG:C, COG:COG1008, EC:1.6.5.9, EC:7.1.1.-, GO:0005886, GO:0008137, GO:0009060, GO:0015990, GO:0016020, GO:0022904, GO:0030964, GO:0042773, GO:0045271, GO:0045272, GO:0048039, RefSeq:WP_000926460.1, SO:0001217, UniParc:UPI00000DEDFF, UniRef:UniRef100_A0A0D6IY08, UniRef:UniRef50_P0AFE9, UniRef:UniRef90_P0AFE9
contig_2	cds	347549	349006	+	BPGCJJ_01032	nuoN	NADH-quinone oxidoreductase subunit NuoN	COG:C, COG:COG1007, EC:1.6.5.9, EC:7.1.1.-, GO:0005886, GO:0008137, GO:0042773, GO:0048038, RefSeq:WP_000156712.1, SO:0001217, UniParc:UPI00000DEDFE, UniRef:UniRef100_A1ADC4, UniRef:UniRef50_Q83QT2, UniRef:UniRef90_A1ADC4
contig_2	cds	349073	349576	-	BPGCJJ_01033	yfbM	Protein YfbM	RefSeq:WP_000525373.1, SO:0001217, UniParc:UPI00000DEDFD, UniRef:UniRef100_A0A067HDS6, UniRef:UniRef50_P76483, UniRef:UniRef90_P76483
contig_2	cds	349679	350575	-	BPGCJJ_01034	iap	Zn-dependent amino- or carboxypeptidase, M28 family	COG:COG2234, COG:OE, SO:0001217, UniRef:UniRef50_P76482, UniRef:UniRef90_UPI0025747F02
contig_2	cds	350789	352531	+	BPGCJJ_01035	yfbK	Uncharacterized protein YfbK	RefSeq:WP_001244797.1, SO:0001217, UniParc:UPI00000DEDFA, UniRef:UniRef100_A0A1V2SZ49, UniRef:UniRef50_P76481, UniRef:UniRef90_P76481
contig_2	cds	352652	353569	-	BPGCJJ_01036	rbn	ribonuclease BN	COG:COG1234, COG:J, EC:3.1.-.-, GO:0004527, GO:0008033, GO:0008270, GO:0016891, GO:0042780, RefSeq:WP_000420115.1, SO:0001217, UniParc:UPI00000DEDF9, UniRef:UniRef100_B7MG36, UniRef:UniRef50_Q8XCZ0, UniRef:UniRef90_Q8XCZ0
contig_2	cds	353634	354095	+	BPGCJJ_01037		GNAT family N-acetyltransferase	EC:2.3.1.-, RefSeq:WP_000568142.1, SO:0001217, UniParc:UPI00000DEDF8, UniRef:UniRef100_E2QPD3, UniRef:UniRef50_P0AEH3, UniRef:UniRef90_E2QPD3
contig_2	cds	354150	354455	+	BPGCJJ_01038	elaB	stress response protein ElaB	COG:COG4575, COG:J, GO:0005829, GO:0005886, GO:0006974, GO:0043022, RefSeq:WP_000070621.1, SO:0001217, UniParc:UPI0000129E3E, UniRef:UniRef100_P0AEH7, UniRef:UniRef50_P0AEH7, UniRef:UniRef90_P0AEH7
contig_2	cds	354534	355829	+	BPGCJJ_01039	menF	isochorismate synthase MenF	COG:COG1169, COG:HQ, EC:5.4.4.2, GO:0000287, GO:0008909, GO:0009234, RefSeq:WP_001191428.1, SO:0001217, UniParc:UPI0000D50AAB, UniRef:UniRef100_A0A0D6IY25, UniRef:UniRef50_P38051, UniRef:UniRef90_P38051
contig_2	cds	355918	357588	+	BPGCJJ_01040	menD	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase	COG:COG1165, COG:H, EC:2.2.1.9, GO:0000287, GO:0009234, GO:0030145, GO:0030976, GO:0070204, RefSeq:WP_000116370.1, SO:0001217, UniParc:UPI000160890A, UniRef:UniRef100_B7MG32, UniRef:UniRef50_Q8XDX8, UniRef:UniRef90_Q8XDX8
contig_2	cds	357585	358343	+	BPGCJJ_01041	menH	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase	COG:COG0596, COG:HR, EC:4.2.99.20, GO:0009234, GO:0070205, KEGG:K08680, RefSeq:WP_000600529.1, SO:0001217, UniParc:UPI0000D50AA9, UniRef:UniRef100_B7MG31, UniRef:UniRef50_Q8XDX9, UniRef:UniRef90_Q8XDX9
contig_2	cds	358358	359215	+	BPGCJJ_01042	menB	1,4-dihydroxy-2-naphthoyl-CoA synthase	EC:4.1.3.36, GO:0005829, GO:0008935, GO:0009234, GO:0071890, RefSeq:WP_000639996.1, SO:0001217, UniParc:UPI000012EEE5, UniRef:UniRef100_P0ABU1, UniRef:UniRef50_P0ABU1, UniRef:UniRef90_P0ABU1
contig_2	cds	359215	360177	+	BPGCJJ_01043	menC	o-succinylbenzoate synthase	COG:COG1441, COG:H, EC:4.2.1.113, GO:0000287, GO:0009234, GO:0016836, GO:0043748, RefSeq:WP_001255587.1, SO:0001217, UniParc:UPI0000D50AA7, UniRef:UniRef100_B7MG29, UniRef:UniRef50_P44961, UniRef:UniRef90_P58484
contig_2	cds	360174	361529	+	BPGCJJ_01044	menE	o-succinylbenzoate--CoA ligase	COG:COG0318, COG:I, EC:6.2.1.26, GO:0005524, GO:0008756, GO:0009234, GO:0032991, GO:0042802, RefSeq:WP_000577591.1, SO:0001217, UniParc:UPI0000D50AA6, UniRef:UniRef100_A0A2I5SQR5, UniRef:UniRef50_P37353, UniRef:UniRef90_P37353
contig_2	cds	361639	361905	+	BPGCJJ_01045	pmrD	signal transduction protein PmrD	GO:0046677, RefSeq:WP_001297897.1, SO:0001217, UniParc:UPI000049B42F, UniRef:UniRef100_A0A0D8W365, UniRef:UniRef50_P37590, UniRef:UniRef90_P37590
contig_2	cds	361899	362285	-	BPGCJJ_01046	arnF	4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnF	GO:0005886, GO:0009103, GO:0009245, GO:0042221, GO:1901505, RefSeq:WP_000523876.1, SO:0001217, UniParc:UPI0001A46DDC, UniRef:UniRef100_B7MG26, UniRef:UniRef50_Q83KB5, UniRef:UniRef90_Q83KB5
contig_2	cds	362285	362620	-	BPGCJJ_01047	arnE	4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE	GO:0005886, GO:0009103, GO:0009245, GO:0042221, GO:1901505, RefSeq:WP_000638016.1, SO:0001217, UniParc:UPI00005EF435, UniRef:UniRef100_B7MG25, UniRef:UniRef50_Q8X4J8, UniRef:UniRef90_Q8X4J8
contig_2	cds	362617	364269	-	BPGCJJ_01048	arnT	lipid IV(A) 4-amino-4-deoxy-L-arabinosyltransferase	COG:COG1807, COG:M, EC:2.4.2.43, GO:0000030, GO:0005886, GO:0006493, GO:0009103, GO:0009245, GO:0016020, GO:0016763, GO:0042221, GO:1901505, RefSeq:WP_000844070.1, SO:0001217, UniParc:UPI0000D50AA4, UniRef:UniRef100_A1ADA9, UniRef:UniRef50_O52327, UniRef:UniRef90_Q0T2M6
contig_2	cds	364269	365159	-	BPGCJJ_01049	arnD	4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase	COG:COG0726, COG:GM, EC:3.5.1.n3, GO:0009103, GO:0009245, GO:0016810, GO:0016811, GO:0036108, GO:0046677, RefSeq:WP_000169712.1, SO:0001217, UniParc:UPI00000DEDED, UniRef:UniRef100_B7UFR8, UniRef:UniRef50_Q6D2F2, UniRef:UniRef90_Q83KB7
contig_2	cds	365156	367138	-	BPGCJJ_01050	arnA	bifunctional UDP-4-amino-4-deoxy-L-arabinose formyltransferase/UDP-glucuronic acid oxidase ArnA	COG:COG0451, COG:M, EC:1.1.1.305, EC:2.1.2.13, GO:0009058, GO:0009103, GO:0009245, GO:0016742, GO:0016831, GO:0046677, GO:0099618, GO:0099619, KEGG:K10011, RefSeq:WP_000860295.1, SO:0001217, UniParc:UPI0000D50AA3, UniRef:UniRef100_B7MG22, UniRef:UniRef50_O52325, UniRef:UniRef90_Q83QT8
contig_2	cds	367138	368106	-	BPGCJJ_01051	arnC	undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase	COG:COG0463, COG:M, EC:2.4.2.53, GO:0005886, GO:0009103, GO:0009245, GO:0016780, GO:0036108, GO:0046677, GO:0099621, RefSeq:WP_000461633.1, SO:0001217, UniParc:UPI00000DEDEB, UniRef:UniRef100_B7MG21, UniRef:UniRef50_Q7N3Q6, UniRef:UniRef90_Q7UC63
contig_2	cds	368110	369267	-	BPGCJJ_01052	arnB	UDP-4-amino-4-deoxy-L-arabinose aminotransferase	COG:COG0399, COG:M, EC:2.6.1.87, GO:0008483, GO:0009103, GO:0009245, GO:0046677, GO:0099620, SO:0001217, UniParc:UPI0000DACF18, UniRef:UniRef100_A0A2I5SQM4, UniRef:UniRef50_Q8ZNF3, UniRef:UniRef90_P77690
contig_2	cds	369557	370159	+	BPGCJJ_01053	ais	Lipopolysaccharide core heptose(II)-phosphate phosphatase	EC:3.1.3.-, GO:0008653, GO:0016791, GO:0042597, RefSeq:WP_000879110.1, SO:0001217, UniParc:UPI0000E450A6, UniRef:UniRef100_B7UFR4, UniRef:UniRef50_Q83QU0, UniRef:UniRef90_B7UFR4
contig_2	cds	370198	370623	-	BPGCJJ_01054	nudI	nucleoside triphosphatase NudI	EC:3.6.1.12, EC:3.6.1.23, EC:3.6.1.9, GO:0000287, GO:0004170, GO:0016818, GO:0036218, GO:0047840, RefSeq:WP_001249884.1, SO:0001217, UniParc:UPI0000D50AA1, UniRef:UniRef100_B7UFR3, UniRef:UniRef50_A9MJC8, UniRef:UniRef90_Q8XE00
contig_2	cds	370902	371444	+	BPGCJJ_01055	yfaZ	Outer membrane protein YfaZ	GO:0009279, RefSeq:WP_001296251.1, SO:0001217, UniParc:UPI00005EF42E, UniRef:UniRef100_E2QPB5, UniRef:UniRef50_P76471, UniRef:UniRef90_P76471
contig_2	cds	371544	372746	+	BPGCJJ_01056	yfaY	nicotinamide mononucleotide deamidase-related protein YfaY	COG:COG1058, COG:L, RefSeq:WP_000921605.1, SO:0001217, UniParc:UPI00000DEDE7, UniRef:UniRef100_A0A0D8W355, UniRef:UniRef50_Q83KC1, UniRef:UniRef90_Q83KC1
contig_2	cds	372966	373748	+	BPGCJJ_01057	rhmR	Uncharacterized HTH-type transcriptional regulator RhmR	COG:COG1414, COG:K, GO:0003677, GO:0003700, GO:0045892, RefSeq:WP_000894181.1, SO:0001217, UniParc:UPI0000D50A9F, UniRef:UniRef100_A0A2G8ZW40, UniRef:UniRef50_P77732, UniRef:UniRef90_P77732
contig_2	cds	373763	374968	+	BPGCJJ_01058	rhmD	L-rhamnonate dehydratase	COG:COG4948, COG:MR, EC:4.2.1.90, GO:0000287, GO:0009063, GO:0050032, RefSeq:WP_001350710.1, SO:0001217, UniParc:UPI0001A66BDB, UniRef:UniRef100_B7MG14, UniRef:UniRef50_Q8ZNF9, UniRef:UniRef90_B1LLK1
contig_2	cds	375025	376314	+	BPGCJJ_01059		MFS transporter	RefSeq:WP_001297939.1, SO:0001217, UniParc:UPI00005EF42C, UniRef:UniRef100_A0A0D8W8V5, UniRef:UniRef90_P76470
contig_2	cds	376332	377135	+	BPGCJJ_01060	yfaU	2-keto-3-deoxy-L-rhamnonate aldolase	EC:4.1.2.53, GO:0000287, GO:0106099, RefSeq:WP_000992976.1, SO:0001217, UniParc:UPI00000DEDE3, UniRef:UniRef100_B7MG11, UniRef:UniRef50_B7MG11, UniRef:UniRef90_B7MG11
contig_2	cds	377176	377361	-	BPGCJJ_01061	yfaD	ISNCY family transposase	GO:0006310, GO:1990238, RefSeq:WP_000150339.1, SO:0001217, UniParc:UPI00005EF42A, UniRef:UniRef100_A0A376PT62, UniRef:UniRef50_P37014, UniRef:UniRef90_P37014
contig_2	cds	377374	378333	-	BPGCJJ_01062	yfaD	ISNCY family transposase	GO:0006310, GO:1990238, RefSeq:WP_000140576.1, SO:0001217, UniParc:UPI0000D50A9D, UniRef:UniRef100_A0A234D9G8, UniRef:UniRef50_P37014, UniRef:UniRef90_P37014
contig_2	cds	378526	379716	-	BPGCJJ_01063	glpC	anaerobic glycerol-3-phosphate dehydrogenase subunit GlpC	COG:C, COG:COG0247, EC:1.1.5.3, GO:0004368, GO:0006071, GO:0009331, GO:0051536, RefSeq:WP_001000377.1, SO:0001217, UniParc:UPI00005EF428, UniRef:UniRef100_E2QPA8, UniRef:UniRef50_P0A997, UniRef:UniRef90_E2QPA8
contig_2	cds	379713	380972	-	BPGCJJ_01064	glpB	glycerol-3-phosphate dehydrogenase subunit GlpB	COG:COG3075, COG:E, EC:1.1.5.3, GO:0004368, GO:0006072, GO:0019563, GO:0052591, KEGG:K00112, RefSeq:WP_001209932.1, SO:0001217, UniParc:UPI0000E450A4, UniRef:UniRef100_B7MG07, UniRef:UniRef50_Q8FFN4, UniRef:UniRef90_Q8FFN4
contig_2	cds	380962	382590	-	BPGCJJ_01065	glpA	anaerobic glycerol-3-phosphate dehydrogenase subunit A	COG:C, COG:COG0578, EC:1.1.5.3, GO:0004368, GO:0005886, GO:0006072, GO:0009331, GO:0010181, GO:0019563, GO:0046174, GO:0050660, GO:0052591, RefSeq:WP_000857229.1, SO:0001217, UniParc:UPI0000D50A9A, UniRef:UniRef100_A0A2I5SQN9, UniRef:UniRef50_P0A9C1, UniRef:UniRef90_P0A9C1
contig_2	cds	382863	384221	+	BPGCJJ_01066	glpT	glycerol-3-phosphate transporter	COG:COG2271, COG:G, GO:0015169, GO:0015794, GO:0016020, RefSeq:WP_000948752.1, SO:0001217, UniParc:UPI0000D50A99, UniRef:UniRef100_A0A2J1BSQ5, UniRef:UniRef50_P08194, UniRef:UniRef90_A0A0B7GKA2
contig_2	cds	384226	385302	+	BPGCJJ_01067	glpQ	glycerophosphodiester phosphodiesterase	COG:COG0584, COG:I, EC:3.1.4.46, GO:0005509, GO:0006071, GO:0006629, GO:0008081, GO:0008889, GO:0042597, GO:0046872, RefSeq:WP_000779084.1, SO:0001217, UniParc:UPI00000D02C4, UniRef:UniRef100_C3T2X7, UniRef:UniRef50_P09394, UniRef:UniRef90_P09394
contig_2	cds	385505	386155	+	BPGCJJ_01068	inaA	lipopolysaccharide kinase InaA	GO:0005886, RefSeq:WP_000301034.1, SO:0001217, UniParc:UPI00000DEDDC, UniRef:UniRef100_A0A234R5J0, UniRef:UniRef50_P27294, UniRef:UniRef90_P27294
contig_2	cds	386209	386463	-	BPGCJJ_01069	yfaE	ferredoxin-like diferric-tyrosyl radical cofactor maintenance protein YfaE	BlastRules:WP_000135040, COG:C, COG:COG0633, GO:0005737, GO:0006124, GO:0009055, GO:0030091, GO:0046872, GO:0051537, RefSeq:WP_000135040.1, SO:0001217, UniParc:UPI00000480D7, UniRef:UniRef100_P0ABW4, UniRef:UniRef50_P0ABW4, UniRef:UniRef90_P0ABW4
contig_2	cds	386463	387593	-	BPGCJJ_01070	nrdB	class Ia ribonucleoside-diphosphate reductase subunit beta	COG:COG0208, COG:F, EC:1.17.4.1, GO:0004748, GO:0006260, GO:0009263, GO:0016491, GO:0046872, RefSeq:WP_000332036.1, SO:0001217, UniParc:UPI00000DEDDB, UniRef:UniRef100_A0A2H4TXJ9, UniRef:UniRef50_P69925, UniRef:UniRef90_P69925
contig_2	cds	387740	390025	-	BPGCJJ_01071	nrdA	class 1a ribonucleoside-diphosphate reductase subunit alpha	COG:COG0209, COG:F, EC:1.17.4.1, GO:0004748, GO:0005524, GO:0005829, GO:0005971, GO:0006260, GO:0009185, GO:0009263, GO:0009265, GO:0015949, GO:0042802, GO:0044183, RefSeq:WP_001075170.1, SO:0001217, UniParc:UPI00000D02BD, UniRef:UniRef100_C3T2Z2, UniRef:UniRef50_P00452, UniRef:UniRef90_P00452
contig_2	cds	390701	394465	+	BPGCJJ_01072	yfaL	AIDA-I family autotransporter adhesin YfaL/EhaC	GO:0019867, SO:0001217, UniParc:UPI0000D50A97, UniRef:UniRef100_A0A2J1BTG2, UniRef:UniRef50_P45508, UniRef:UniRef90_A0A454A614
